For Account:,#####6267,,,,,,,
,,,,,,,,
,,,,,,,,
TransactionDate,TransactionType,SecurityType,Symbol,Quantity,Amount,Price,Commission,Description
4/27/2023,Sold To Close,OPTN,UCO May 19 '23 $26 Call,-7,1004.4,1.44,3.5,UCO May 19 '23 $26 Call
4/27/2023,Bought To Open,OPTN,UCO May 19 '23 $26 Call,10,-1555.1,1.55,5,UCO May 19 '23 $26 Call
4/27/2023,Sold To Close,OPTN,UCO Apr 28 '23 $26 Call,-10,244.87,0.25,5,UCO Apr 28 '23 $26 Call
4/27/2023,Bought To Open,OPTN,UCO Apr 28 '23 $26 Call,10,-275.1,0.27,5,UCO Apr 28 '23 $26 Call
4/27/2023,Journal,UNKNOWN, ,0,0.03,0,0,TRANSFER BAL TO MARGIN
4/27/2023,Journal,UNKNOWN, ,0,-0.03,0,0,TRANSFER BAL FROM CASH
4/26/2023,Interest,BOND,00099A109,0,0.03,0,0,INTEREST ON CASH BALANCE      AT  0.009% 03/26 THRU 04/25   APY  0.0099%
4/25/2023,Bought To Cover,OPTN,SPY Apr 28 '23 $415 Call,1,-50.51,0.5,0.5,SPY Apr 28 '23 $415 Call
4/25/2023,Sold Short,OPTN,SPY May 02 '23 $412 Call,-1,197.48,1.98,0.5,SPY May 02 '23 $412 Call
4/19/2023,Bought To Cover,OPTN,SPY Apr 21 '23 $413 Call,1,-208.51,2.08,0.5,SPY Apr 21 '23 $413 Call
4/19/2023,Sold Short,OPTN,SPY Apr 28 '23 $415 Call,-1,281.48,2.82,0.5,SPY Apr 28 '23 $415 Call
4/19/2023,Transfer,UNKNOWN, ,0,-300,0,0,ACH WITHDRAWL                 REFID:77960537906;
4/19/2023,Transfer,UNKNOWN, ,0,-300,0,0,ACH WITHDRAWL                 REFID:78009860906;
4/19/2023,Transfer,UNKNOWN, ,0,-300,0,0,ACH WITHDRAWL                 REFID:78009745906;
4/17/2023,Sold Short,OPTN,SPY Apr 21 '23 $413 Call,-1,189.48,1.9,0.5,SPY Apr 21 '23 $413 Call
4/17/2023,Bought To Cover,OPTN,SPY Apr 19 '23 $410 Call,1,-279.51,2.79,0.5,SPY Apr 19 '23 $410 Call
4/13/2023,Transfer,UNKNOWN, ,0,-300,0,0,ACH WITHDRAWL                 REFID:77516463906;
4/12/2023,Bought To Cover,OPTN,SPY Apr 14 '23 $411 Call,1,-90.51,0.9,0.5,SPY Apr 14 '23 $411 Call
4/12/2023,Sold Short,OPTN,SPY Apr 19 '23 $410 Call,-1,236.48,2.37,0.5,SPY Apr 19 '23 $410 Call
4/10/2023,Bought To Cover,OPTN,SPY Apr 11 '23 $410 Call,1,-91.51,0.91,0.5,SPY Apr 11 '23 $410 Call
4/10/2023,Sold Short,OPTN,SPY Apr 14 '23 $411 Call,-1,226.48,2.27,0.5,SPY Apr 14 '23 $411 Call
4/5/2023,Bought To Cover,OPTN,SPY Apr 11 '23 $412 Call,1,-98.51,0.98,0.5,SPY Apr 11 '23 $412 Call
4/5/2023,Sold Short,OPTN,SPY Apr 11 '23 $410 Call,-1,161.48,1.62,0.5,SPY Apr 11 '23 $410 Call
4/3/2023,Bought To Cover,OPTN,SPY Apr 06 '23 $410 Call,1,-311.51,3.11,0.5,SPY Apr 06 '23 $410 Call
4/3/2023,Sold Short,OPTN,SPY Apr 11 '23 $412 Call,-1,322.48,3.23,0.5,SPY Apr 11 '23 $412 Call
4/3/2023,Transfer,UNKNOWN, ,0,400,0,0,ACH DEPOSIT                   REFID:76735463906;
3/31/2023,Bought To Cover,OPTN,SPY Apr 05 '23 $401 Call,1,-742.51,7.42,0.5,SPY Apr 05 '23 $401 Call
3/31/2023,Sold Short,OPTN,SPY Apr 06 '23 $410 Call,-1,191.48,1.92,0.5,SPY Apr 06 '23 $410 Call
3/29/2023,Bought To Cover,OPTN,SPY Mar 31 '23 $396 Call,1,-505.51,5.05,0.5,SPY Mar 31 '23 $396 Call
3/29/2023,Sold Short,OPTN,SPY Apr 05 '23 $401 Call,-1,325.48,3.26,0.5,SPY Apr 05 '23 $401 Call
3/29/2023,Sold To Close,OPTN,UCO Apr 06 '23 $25 Call,-2,274.97,1.38,1,UCO Apr 06 '23 $25 Call
3/28/2023,Sold To Close,OPTN,UCO Mar 31 '23 $24 Call,-2,342.97,1.72,1,UCO Mar 31 '23 $24 Call
3/28/2023,Bought To Open,OPTN,UCO Apr 06 '23 $25 Call,2,-295.02,1.47,1,UCO Apr 06 '23 $25 Call
3/28/2023,Journal,UNKNOWN, ,0,0.03,0,0,TRANSFER BAL TO MARGIN
3/28/2023,Journal,UNKNOWN, ,0,-0.03,0,0,TRANSFER BAL FROM CASH
3/27/2023,Interest,BOND,00099A109,0,0.03,0,0,INTEREST ON CASH BALANCE      AT  0.009% 02/26 THRU 03/25   APY  0.0099%
3/24/2023,Bought To Open,OPTN,UCO Mar 31 '23 $24 Call,1,-46.51,0.46,0.5,UCO Mar 31 '23 $24 Call
3/24/2023,Bought To Open,OPTN,UCO Mar 31 '23 $24 Call,1,-45.51,0.45,0.5,UCO Mar 31 '23 $24 Call
3/23/2023,Bought To Cover,OPTN,SPY Mar 28 '23 $396 Call,1,-207.51,2.07,0.5,SPY Mar 28 '23 $396 Call
3/23/2023,Sold Short,OPTN,SPY Mar 31 '23 $396 Call,-1,324.48,3.25,0.5,SPY Mar 31 '23 $396 Call
3/21/2023,Bought To Cover,OPTN,SPY Mar 27 '23 $394 Call,1,-722.51,7.22,0.5,SPY Mar 27 '23 $394 Call
3/21/2023,Sold Short,OPTN,SPY Mar 28 '23 $396 Call,-1,618.48,6.19,0.5,SPY Mar 28 '23 $396 Call
3/21/2023,Transfer,UNKNOWN, ,0,-200,0,0,ACH WITHDRAWL                 REFID:75835411906;
3/20/2023,Bought To Cover,OPTN,SPY Mar 24 '23 $390 Call,1,-750.51,7.5,0.5,SPY Mar 24 '23 $390 Call
3/20/2023,Sold Short,OPTN,SPY Mar 27 '23 $394 Call,-1,544.48,5.45,0.5,SPY Mar 27 '23 $394 Call
3/20/2023,Transfer,UNKNOWN, ,0,-200,0,0,ACH WITHDRAWL                 REFID:75679131906;
3/13/2023,Bought To Cover,OPTN,SPY Mar 20 '23 $390 Call,1,-372.51,3.72,0.5,SPY Mar 20 '23 $390 Call
3/13/2023,Sold Short,OPTN,SPY Mar 24 '23 $390 Call,-1,526.48,5.27,0.5,SPY Mar 24 '23 $390 Call
3/10/2023,Bought To Cover,OPTN,SPY Mar 17 '23 $396 Call,1,-213.51,2.13,0.5,SPY Mar 17 '23 $396 Call
3/10/2023,Sold Short,OPTN,SPY Mar 20 '23 $390 Call,-1,470.48,4.71,0.5,SPY Mar 20 '23 $390 Call
3/9/2023,Sold Short,OPTN,SPY Mar 17 '23 $396 Call,-1,431.48,4.32,0.5,SPY Mar 17 '23 $396 Call
3/9/2023,Bought To Cover,OPTN,SPY Mar 17 '23 $400 Call,1,-266.51,2.66,0.5,SPY Mar 17 '23 $400 Call
3/8/2023,Bought To Cover,OPTN,SPY Mar 17 '23 $406 Call,1,-162.51,1.62,0.5,SPY Mar 17 '23 $406 Call
3/8/2023,Sold Short,OPTN,SPY Mar 17 '23 $400 Call,-1,378.48,3.79,0.5,SPY Mar 17 '23 $400 Call
3/6/2023,Bought To Cover,OPTN,SPY Mar 15 '23 $405 Call,1,-613.51,6.13,0.5,SPY Mar 15 '23 $405 Call
3/6/2023,Sold Short,OPTN,SPY Mar 17 '23 $406 Call,-1,578.48,5.79,0.5,SPY Mar 17 '23 $406 Call
3/3/2023,Sold To Close,OPTN,SPY Jan 19 '24 $350 Call,-1,7360.43,73.61,0.5,SPY Jan 19 '24 $350 Call
3/3/2023,Bought To Open,OPTN,SPY Mar 15 '24 $360 Call,1,-7061.51,70.61,0.5,SPY Mar 15 '24 $360 Call
3/3/2023,Bought To Cover,OPTN,SPY Mar 10 '23 $400 Call,1,-637.51,6.37,0.5,SPY Mar 10 '23 $400 Call
3/3/2023,Sold Short,OPTN,SPY Mar 15 '23 $405 Call,-1,481.48,4.82,0.5,SPY Mar 15 '23 $405 Call
3/1/2023,Sold Short,OPTN,SPY Mar 10 '23 $400 Call,-1,297.48,2.98,0.5,SPY Mar 10 '23 $400 Call
3/1/2023,Bought To Cover,OPTN,SPY Mar 03 '23 $400 Call,1,-86.51,0.86,0.5,SPY Mar 03 '23 $400 Call
2/28/2023,Journal,UNKNOWN, ,0,0.06,0,0,TRANSFER BAL TO MARGIN
2/28/2023,Journal,UNKNOWN, ,0,-0.06,0,0,TRANSFER BAL FROM CASH
2/27/2023,Interest,BOND,00099A109,0,0.06,0,0,INTEREST ON CASH BALANCE      AT  0.009% 01/26 THRU 02/25   APY  0.0099%
2/23/2023,Bought To Cover,OPTN,SPY Feb 24 '23 $405 Call,1,-13.51,0.13,0.5,SPY Feb 24 '23 $405 Call
2/23/2023,Sold Short,OPTN,SPY Mar 03 '23 $400 Call,-1,316.48,3.17,0.5,SPY Mar 03 '23 $400 Call
2/22/2023,Transfer,UNKNOWN, ,0,-4000,0,0,ACH WITHDRAWL                 REFID:73716017906;
2/21/2023,Bought To Cover,OPTN,SPY Feb 24 '23 $414 Call,1,-15.51,0.15,0.5,SPY Feb 24 '23 $414 Call
2/21/2023,Sold Short,OPTN,SPY Feb 24 '23 $405 Call,-1,172.48,1.73,0.5,SPY Feb 24 '23 $405 Call
2/21/2023,Transfer,UNKNOWN, ,0,-1000,0,0,ACH WITHDRAWL                 REFID:73551579906;
2/16/2023,Sold Short,OPTN,SPY Feb 24 '23 $414 Call,-1,275.48,2.76,0.5,SPY Feb 24 '23 $414 Call
2/16/2023,Bought To Cover,OPTN,SPY Feb 16 '23 $414 Call,1,-20.51,0.2,0.5,SPY Feb 16 '23 $414 Call
2/14/2023,Bought To Cover,OPTN,SPY Feb 15 '23 $412 Call,1,-232.51,2.32,0.5,SPY Feb 15 '23 $412 Call
2/14/2023,Sold Short,OPTN,SPY Feb 16 '23 $414 Call,-1,197.48,1.98,0.5,SPY Feb 16 '23 $414 Call
2/9/2023,Bought To Cover,OPTN,SPY Feb 10 '23 $414 Call,1,-42.51,0.42,0.5,SPY Feb 10 '23 $414 Call
2/9/2023,Sold Short,OPTN,SPY Feb 15 '23 $412 Call,-1,358.48,3.59,0.5,SPY Feb 15 '23 $412 Call
2/3/2023,Sold Short,OPTN,SPY Feb 10 '23 $414 Call,-1,341.48,3.42,0.5,SPY Feb 10 '23 $414 Call
2/3/2023,Bought To Cover,OPTN,SPY Feb 03 '23 $415 Call,1,-78.51,0.78,0.5,SPY Feb 03 '23 $415 Call
2/1/2023,Bought To Cover,OPTN,SPY Feb 01 '23 $406 Call,1,-634.51,6.34,0.5,SPY Feb 01 '23 $406 Call
2/1/2023,Sold Short,OPTN,SPY Feb 03 '23 $415 Call,-1,193.48,1.94,0.5,SPY Feb 03 '23 $415 Call
1/27/2023,Bought To Cover,OPTN,SPY Jan 31 '23 $401 Call,1,-595.51,5.95,0.5,SPY Jan 31 '23 $401 Call
1/27/2023,Sold Short,OPTN,SPY Feb 01 '23 $406 Call,-1,373.48,3.74,0.5,SPY Feb 01 '23 $406 Call
1/27/2023,Journal,UNKNOWN, ,0,0.07,0,0,TRANSFER BAL TO MARGIN
1/27/2023,Journal,UNKNOWN, ,0,-0.07,0,0,TRANSFER BAL FROM CASH
1/26/2023,Sold Short,OPTN,SPY Jan 31 '23 $401 Call,-1,482.47,4.83,0.5,SPY Jan 31 '23 $401 Call
1/26/2023,Bought To Cover,OPTN,SPY Jan 27 '23 $398 Call,1,-641.51,6.41,0.5,SPY Jan 27 '23 $398 Call
1/26/2023,Interest,BOND,00099A109,0,0.07,0,0,INTEREST ON CASH BALANCE      AT  0.009% 12/26 THRU 01/25   APY  0.0099%
1/23/2023,Bought To Cover,OPTN,SPY Jan 24 '23 $392 Call,1,-1004.51,10.04,0.5,SPY Jan 24 '23 $392 Call
1/23/2023,Sold Short,OPTN,SPY Jan 27 '23 $398 Call,-1,582.47,5.83,0.5,SPY Jan 27 '23 $398 Call
1/19/2023,Bought To Cover,OPTN,SPY Jan 20 '23 $395 Call,1,-22.51,0.22,0.5,SPY Jan 20 '23 $395 Call
1/19/2023,Sold Short,OPTN,SPY Jan 24 '23 $392 Call,-1,178.48,1.79,0.5,SPY Jan 24 '23 $392 Call
1/17/2023,Sold Short,OPTN,SPY Jan 20 '23 $395 Call,-1,407.48,4.08,0.5,SPY Jan 20 '23 $395 Call
1/17/2023,Bought To Cover,OPTN,SPY Jan 18 '23 $395 Call,1,-317.51,3.17,0.5,SPY Jan 18 '23 $395 Call
1/13/2023,Bought To Cover,OPTN,SPY Jan 13 '23 $395 Call,1,-90.51,0.9,0.5,SPY Jan 13 '23 $395 Call
1/13/2023,Sold Short,OPTN,SPY Jan 18 '23 $395 Call,-1,227.48,2.28,0.5,SPY Jan 18 '23 $395 Call
1/11/2023,Sold Short,OPTN,SPY Jan 13 '23 $395 Call,-1,394.48,3.95,0.5,SPY Jan 13 '23 $395 Call
1/11/2023,Bought To Cover,OPTN,SPY Jan 11 '23 $390 Call,1,-387.51,3.87,0.5,SPY Jan 11 '23 $390 Call
1/6/2023,Bought To Cover,OPTN,SPY Jan 11 '23 $386 Call,1,-470.51,4.7,0.5,SPY Jan 11 '23 $386 Call
1/6/2023,Sold Short,OPTN,SPY Jan 11 '23 $390 Call,-1,239.48,2.4,0.5,SPY Jan 11 '23 $390 Call
1/5/2023,Sold Short,OPTN,SPY Jan 11 '23 $386 Call,-1,164.48,1.65,0.5,SPY Jan 11 '23 $386 Call
1/5/2023,Bought To Cover,OPTN,SPY Jan 06 '23 $385 Call,1,-85.51,0.85,0.5,SPY Jan 06 '23 $385 Call
1/4/2023,Sold Short,OPTN,SPY Jan 06 '23 $385 Call,-1,291.48,2.92,0.5,SPY Jan 06 '23 $385 Call
1/4/2023,Bought To Cover,OPTN,SPY Jan 06 '23 $384 Call,1,-348.51,3.48,0.5,SPY Jan 06 '23 $384 Call
1/3/2023,Transfer,UNKNOWN, ,0,500,0,0,ACH DEPOSIT                   REFID:69895898906;
12/30/2022,Bought To Cover,OPTN,SPY Jan 03 '23 $383 Call,1,-120.51,1.2,0.5,SPY Jan 03 '23 $383 Call
12/30/2022,Sold Short,OPTN,SPY Jan 06 '23 $384 Call,-1,280.48,2.81,0.5,SPY Jan 06 '23 $384 Call
12/28/2022,Bought To Cover,OPTN,SPY Dec 30 '22 $380 Call,1,-211.51,2.11,0.5,SPY Dec 30 '22 $380 Call
12/28/2022,Sold Short,OPTN,SPY Jan 03 '23 $383 Call,-1,148.48,1.49,0.5,SPY Jan 03 '23 $383 Call
12/28/2022,Journal,UNKNOWN, ,0,0.05,0,0,TRANSFER BAL TO MARGIN
12/28/2022,Journal,UNKNOWN, ,0,-0.05,0,0,TRANSFER BAL FROM CASH
12/27/2022,Interest,BOND,00099A109,0,0.05,0,0,INTEREST ON CASH BALANCE      AT  0.009% 11/26 THRU 12/25   APY  0.0099%
12/22/2022,Sold Short,OPTN,SPY Dec 30 '22 $380 Call,-1,310.48,3.11,0.5,SPY Dec 30 '22 $380 Call
12/22/2022,Bought To Cover,OPTN,SPY Dec 23 '22 $382 Call,1,-51.51,0.51,0.5,SPY Dec 23 '22 $382 Call
12/19/2022,Sold Short,OPTN,SPY Dec 23 '22 $382 Call,-1,268.48,2.69,0.5,SPY Dec 23 '22 $382 Call
12/19/2022,Bought To Cover,OPTN,SPY Dec 20 '22 $385 Call,1,-36.51,0.36,0.5,SPY Dec 20 '22 $385 Call
12/16/2022,Sold Short,OPTN,SPY Dec 20 '22 $385 Call,-1,218.48,2.19,0.5,SPY Dec 20 '22 $385 Call
12/16/2022,Bought To Cover,OPTN,SPY Dec 19 '22 $390 Call,1,-43.51,0.43,0.5,SPY Dec 19 '22 $390 Call
12/15/2022,Bought To Cover,OPTN,SPY Dec 16 '22 $403 Call,1,-16.51,0.16,0.5,SPY Dec 16 '22 $403 Call
12/15/2022,Sold Short,OPTN,SPY Dec 19 '22 $396 Call,-1,165.48,1.66,0.5,SPY Dec 19 '22 $396 Call
12/15/2022,Bought To Cover,OPTN,SPY Dec 19 '22 $396 Call,1,-59.51,0.59,0.5,SPY Dec 19 '22 $396 Call
12/15/2022,Sold Short,OPTN,SPY Dec 19 '22 $390 Call,-1,213.48,2.14,0.5,SPY Dec 19 '22 $390 Call
12/14/2022,Bought To Cover,OPTN,SPY Dec 14 '22 $401 Call,1,-313.51,3.13,0.5,SPY Dec 14 '22 $401 Call
12/14/2022,Sold Short,OPTN,SPY Dec 16 '22 $403 Call,-1,218.48,2.19,0.5,SPY Dec 16 '22 $403 Call
12/8/2022,Bought To Cover,OPTN,SPY Dec 09 '22 $397 Call,1,-149.51,1.49,0.5,SPY Dec 09 '22 $397 Call
12/8/2022,Sold Short,OPTN,SPY Dec 14 '22 $401 Call,-1,363.48,3.64,0.5,SPY Dec 14 '22 $401 Call
12/6/2022,Bought To Cover,OPTN,SPY Dec 09 '22 $406 Call,1,-38.51,0.38,0.5,SPY Dec 09 '22 $406 Call
12/6/2022,Sold Short,OPTN,SPY Dec 09 '22 $397 Call,-1,255.48,2.56,0.5,SPY Dec 09 '22 $397 Call
12/5/2022,Bought To Cover,OPTN,SPY Dec 08 '22 $407 Call,1,-116.51,1.16,0.5,SPY Dec 08 '22 $407 Call
12/5/2022,Sold Short,OPTN,SPY Dec 09 '22 $406 Call,-1,191.48,1.92,0.5,SPY Dec 09 '22 $406 Call
12/5/2022,Bought To Cover,OPTN,SPY Dec 06 '22 $407 Call,1,-43.51,0.43,0.5,SPY Dec 06 '22 $407 Call
12/5/2022,Sold Short,OPTN,SPY Dec 08 '22 $407 Call,-1,111.48,1.12,0.5,SPY Dec 08 '22 $407 Call
12/2/2022,Sold Short,OPTN,SPY Dec 06 '22 $407 Call,-1,120.48,1.21,0.5,SPY Dec 06 '22 $407 Call
12/2/2022,Bought To Cover,OPTN,SPY Dec 02 '22 $405 Call,1,-69.51,0.69,0.5,SPY Dec 02 '22 $405 Call
11/30/2022,Sold Short,OPTN,SPY Dec 02 '22 $405 Call,-1,214.48,2.15,0.5,SPY Dec 02 '22 $405 Call
11/30/2022,Bought To Cover,OPTN,SPY Dec 01 '22 $400 Call,1,-399.51,3.99,0.5,SPY Dec 01 '22 $400 Call
11/29/2022,Journal,UNKNOWN, ,0,0.04,0,0,TRANSFER BAL TO MARGIN
11/29/2022,Journal,UNKNOWN, ,0,-0.04,0,0,TRANSFER BAL FROM CASH
11/28/2022,Sold Short,OPTN,SPY Dec 01 '22 $400 Call,-1,243.48,2.44,0.5,SPY Dec 01 '22 $400 Call
11/28/2022,Bought To Cover,OPTN,SPY Nov 28 '22 $400 Call,1,-31.51,0.31,0.5,SPY Nov 28 '22 $400 Call
11/28/2022,Interest,BOND,00099A109,0,0.04,0,0,INTEREST ON CASH BALANCE      AT  0.009% 10/26 THRU 11/25   APY  0.0099%
11/22/2022,Bought To Cover,OPTN,SPY Nov 25 '22 $397 Call,1,-313.51,3.13,0.5,SPY Nov 25 '22 $397 Call
11/22/2022,Sold Short,OPTN,SPY Nov 28 '22 $400 Call,-1,206.48,2.07,0.5,SPY Nov 28 '22 $400 Call
11/21/2022,Bought To Cover,OPTN,SPY Nov 21 '22 $396 Call,1,-26.51,0.26,0.5,SPY Nov 21 '22 $396 Call
11/21/2022,Sold Short,OPTN,SPY Nov 25 '22 $397 Call,-1,162.48,1.63,0.5,SPY Nov 25 '22 $397 Call
11/18/2022,Sold Short,OPTN,SPY Nov 21 '22 $396 Call,-1,141.48,1.42,0.5,SPY Nov 21 '22 $396 Call
11/18/2022,Bought To Cover,OPTN,SPY Nov 18 '22 $396 Call,1,-29.51,0.29,0.5,SPY Nov 18 '22 $396 Call
11/17/2022,Bought To Cover,OPTN,SPY Nov 17 '22 $398 Call,1,-9.01,0.09,0,SPY Nov 17 '22 $398 Call
11/17/2022,Sold Short,OPTN,SPY Nov 18 '22 $396 Call,-1,148.48,1.49,0.5,SPY Nov 18 '22 $396 Call
11/16/2022,Bought To Cover,OPTN,SPY Nov 16 '22 $395 Call,1,-204.51,2.04,0.5,SPY Nov 16 '22 $395 Call
11/16/2022,Sold Short,OPTN,SPY Nov 17 '22 $398 Call,-1,159.48,1.6,0.5,SPY Nov 17 '22 $398 Call
11/14/2022,Bought To Cover,OPTN,SPY Nov 16 '22 $403 Call,1,-48.51,0.48,0.5,SPY Nov 16 '22 $403 Call
11/14/2022,Sold Short,OPTN,SPY Nov 16 '22 $395 Call,-1,306.48,3.07,0.5,SPY Nov 16 '22 $395 Call
11/11/2022,Bought To Cover,OPTN,AMZN Nov 11 '22 $98 Call,2,-379.02,1.89,1,AMZN Nov 11 '22 $98 Call
11/11/2022,Sold Short,OPTN,AMZN Nov 25 '22 $100 Call,-2,648.96,3.25,1,AMZN Nov 25 '22 $100 Call
11/11/2022,Bought To Cover,OPTN,SPY Nov 14 '22 $380 Call,1,-1684.51,16.84,0.5,SPY Nov 14 '22 $380 Call
11/11/2022,Sold Short,OPTN,SPY Nov 16 '22 $399 Call,-1,297.48,2.98,0.5,SPY Nov 16 '22 $399 Call
11/11/2022,Sold To Close,OPTN,AMZN Jan 19 '24 $100 Call,-2,4128.88,20.65,1,AMZN Jan 19 '24 $100 Call
11/11/2022,Bought To Cover,OPTN,AMZN Nov 25 '22 $105 Call,2,-353.02,1.76,1,AMZN Nov 25 '22 $105 Call
11/11/2022,Sold Short,OPTN,SPY Nov 16 '22 $403 Call,-1,200.48,2.01,0.5,SPY Nov 16 '22 $403 Call
11/11/2022,Bought To Cover,OPTN,SPY Nov 16 '22 $399 Call,1,-378.51,3.78,0.5,SPY Nov 16 '22 $399 Call
11/11/2022,Bought To Cover,OPTN,AMZN Nov 25 '22 $100 Call,2,-787.02,3.93,1,AMZN Nov 25 '22 $100 Call
11/11/2022,Sold Short,OPTN,AMZN Nov 25 '22 $105 Call,-2,348.97,1.75,1,AMZN Nov 25 '22 $105 Call
11/10/2022,Sold Short,OPTN,AMZN Nov 11 '22 $98 Call,-2,128.97,0.65,1,AMZN Nov 11 '22 $98 Call
11/10/2022,Sold To Close,OPTN,AMZN Jan 19 '24 $100 Call,-1,1729.45,17.3,0.5,AMZN Jan 19 '24 $100 Call
11/10/2022,Bought To Cover,OPTN,AMZN Nov 18 '22 $90.50 Call,3,-1876.53,6.25,1.5,AMZN Nov 18 '22 $90.50 Call
11/9/2022,Bought To Cover,OPTN,AMZN Nov 18 '22 $95 Call,3,-133.53,0.44,1.5,AMZN Nov 18 '22 $95 Call
11/9/2022,Sold Short,OPTN,AMZN Nov 18 '22 $90.50 Call,-3,364.45,1.22,1.5,AMZN Nov 18 '22 $90.50 Call
11/9/2022,Bought To Cover,OPTN,SPY Nov 11 '22 $390 Call,1,-32.51,0.32,0.5,SPY Nov 11 '22 $390 Call
11/9/2022,Sold Short,OPTN,SPY Nov 14 '22 $380 Call,-1,255.48,2.56,0.5,SPY Nov 14 '22 $380 Call
11/8/2022,Bought To Cover,OPTN,SPY Nov 11 '22 $383 Call,1,-578.51,5.78,0.5,SPY Nov 11 '22 $383 Call
11/8/2022,Sold Short,OPTN,SPY Nov 11 '22 $390 Call,-1,259.48,2.6,0.5,SPY Nov 11 '22 $390 Call
11/8/2022,Bought To Open,OPTN,SPY Jan 19 '24 $350 Call,1,-6962.51,69.62,0.5,SPY Jan 19 '24 $350 Call
11/8/2022,Sold To Close,OPTN,SPY Dec 15 '23 $340 Call,-1,7461.31,74.62,0.5,SPY Dec 15 '23 $340 Call
11/7/2022,Sold Short,OPTN,SPY Nov 11 '22 $383 Call,-1,396,3.96,0.5,SPY Nov 11 '22 $383 Call
10/18/2022,Bought To Open,OPTN,SPY Dec 15 '23 $340 Call,1,6686,66.86,0.5,SPY Dec 15 '23 $340 Call
